groupid,output
6527,0.0396108
6529,0.00288065
6530,0.00118286
6531,0.00308656
6532,0.0486158
6533,0.0317997
6534,0.0131178
6535,0.021853
6536,0.969886
6537,0.156691
6538,8.20197e-05
6539,0.00187372
6540,0.00432069
6541,0.221726
6543,0.0204958
6545,0.0038776
6546,0.00550837
6547,0.0212557
6549,0.0287994
6550,0.0646868
6551,0.339902
6553,0.00208405
6554,0.0114913
6555,0.122704
6556,0.037727
6557,0.110887
6558,0.140685
6559,0.0124449
6560,0.0236646
6561,0.00796867
6563,0.783647
6565,0.962425
6566,0.309453
6567,0.0589644
6568,0.196079
6569,0.105456
6570,0.153888
6571,0.784804
6572,1
6573,1
6574,1
6575,0.964565
6576,1
6577,0.990207
6579,0.00233639
6580,0.000885174
6581,0.0040917
6582,0.000516452
6585,0.00594877
6586,0.00430062
6587,0.00696332
6588,0.0104334
6589,0.0272223
6590,0.0143664
6591,0.0264976
6592,0.0224601
6593,0.00606175
6594,0.0198843
6595,0.0145796
6596,0.00456709
6597,0.837932
6598,0.171256
6599,0.997819
6602,0.00218545
6603,0.000259035
6604,0.0228713
6605,0.0551849
6606,0.0054495
6607,0.0272347
6608,0.00503048
6609,0.0105824
6610,0.0330539
6611,0.439642
6612,0.893605
6615,0.00106413
6616,0.00169052
6617,0.00328067
6618,0.00374231
6619,0.00721826
6620,0.0295448
6622,0.233255
6623,0.0111911
6628,0.00351865
6629,0.00772596
6630,0.00934189
6631,9.56684e-05
6632,0.00493274
6633,0.00630013
6635,1
6637,0.391248
6638,0.00848149
6639,0.0225484
6640,0.363706
6642,0.841117
6644,0.964393
6646,0.00237334
6648,0
6650,0.0121475
6651,0.0291832
6652,0.0124319
6653,0.0147774
6654,0.0114862
6655,0.0400432
6656,0.0134881
6657,0.0212069
6659,0.0278927
6660,0.115881
6661,0.0174333
6662,0.370694
6663,0.995239
6664,0.840988
6665,0.17949
6666,0.58051
6667,0.0131169
6668,0.00400687
6669,0.274958
6670,0.0532103
6671,0.431681
6673,0.997308
6674,0.00560807
6675,0.0275223
6677,0.0592975
6679,0.000212104
6680,0.00407381
6682,0.226317
6683,0.0326863
6684,0.081219
6685,0.00234812
6686,0.00176812
6687,0.000162702
6688,0.0165577
6689,0.0131624
6690,0.0306577
6691,0.00148212
6692,0.0176398
6693,0.0367344
6694,0.00710046
6695,0.00495434
6696,0.960695
6697,0.00679416
6698,0.00115403
6699,0.00805141
6700,0.117035
6701,1
6702,0.00386364
6703,0.0139626
6704,0.0358859
6705,0.0269428
6706,0.0256542
6707,0.0267185
6708,0.0173459
6709,0.176015
6710,0.00296022
6711,0.00156284
6712,0.00187774
6713,0.0212931
6714,0.00595826
6715,0.0484708
6716,0.00697313
6717,0.990086
6718,0.995484
6720,0.924175
6721,0.902941
6722,0.00389627
6726,0.00353078
6727,0.271766
6728,0.000904943
6729,0.86729
6730,0.00231339
6731,0.0846497
6732,0.0177318
6733,0.0452316
6734,0.0230535
6735,0.000824833
6736,0.00597959
6737,0.000367586
6738,0.00457356
6740,0.0178988
6741,0.000747667
6742,0.0093219
6744,0.00773597
6745,0.0228332
6747,0.0314494
6748,0.0238566
6749,0.0674174
6750,0.0360818
6751,0.456617
6752,0.230701
6754,1
6755,0.002966
6757,0.979153
6758,0.0137598
6760,0.0773303
6761,0.960068
6762,0.0038067
6763,0.00200456
6764,0.00195182
6765,0.00906335
6767,0.00269036
6768,0.0200596
6769,0.0234542
6770,0.00616021
6771,1
6772,0.000565929
6773,0.0089111
6774,0.00251696
6775,0.0211663
6776,0.00374405
6777,0.00913254
6778,0.0452886
6779,0.088092
6781,0.875184
6784,0.0384559
6785,0.982251
6787,0.0130458
6788,0.00553416
6789,1
6790,0.00748159
6791,0.410893
6792,0.0110349
6794,0.00740299
6795,0.980025
6798,0.00319787
6799,0.00373191
6800,0.0164622
6802,0.00948336
6803,1
6804,0.0886621
6806,0.080843
6807,0.000372489
6808,0.00269798
6809,0.200805
6810,0.0202188
6811,0.0683752
6814,0.968076
6817,0.0194665
6818,0.0391517
6819,0.0225238
6820,0.312069
6822,0.0659906
6823,0.336207
6825,1
6826,0.936117
6827,0.0055568
6828,0.00338182
6829,0.00250769
6830,0.00228495
6831,0.00550883
6832,0.0027765
6834,0.00442602
6835,0.00242132
6836,1
6837,1
6838,0.0236888
6839,0.00162885
6840,0.00646442
6841,0.00797897
6842,0.00222618
6844,0.000412316
6845,0.000402366
6846,0.00119409
6847,0.000231322
6848,0.00269953
6849,1
6850,0.00124626
6851,0.00208738
6852,0.0344896
6853,0.0152959
6854,0.137715
6855,1
6858,0.000101442
6859,0.00111854
6860,1
6861,0.0343479
6862,0.400855
6863,0.997517
6866,0.00196973
6867,0.0235155
6868,0.00777664
6870,0.0091908
6872,0.172961
6874,1
6875,0.00509811
6876,0.0757512
6877,0.0113544
6878,0.0108736
6879,0.10523
6881,0.211225
6882,0.00138223
6883,0.013506
6884,0.0138291
6885,0.00891456
6886,0.0180017
6887,0.00374894
6888,0.0364894
6889,0.111612
6891,1
6892,0.00598524
6893,0.00107693
6894,0.0184962
6895,0.0310916
6896,0.0258478
6897,0.0167351
6898,1
6899,0.00842519
6900,0.00445599
6901,0.00102297
6902,0.0185795
6904,0.0863845
6905,0.054182
6906,0.123799
6907,0.550793
6908,0.0966731
6909,0.972483
6910,0.00294157
6911,1
6912,0.0240614
6914,0.146235
6915,0.217872
6916,1
6917,0.000558469
6918,0.00334418
6920,0.00271391
6921,0.1462
6923,0.0207423
6924,3.66195e-05
6925,0.851617
6926,0.000337014
6927,0.00163199
6928,0
6930,0.00382518
6931,0
6932,0.00214624
6933,1
6934,0.00603831
6935,0.0155144
6937,0.00446684
6939,0.0154371
6940,0.00492419
6941,0.0384211
6942,0.0677803
6943,0.840064
6944,0.528673
6945,0.00464389
6946,0.065049
6947,0.000655751
6948,0.0549994
6949,0.0580624
6952,0.0771378
6954,0.328327
6955,0.998488
6957,0.962183
6958,0.850049
6959,0.00305253
6961,0.00103788
6962,0.118988
6963,0.00042856
6964,0.00175924
6967,0.00840557
6968,1
6970,0.0515319
6971,0.981232
6972,1
6973,0.028042
6974,0.0116655
6975,0.952433
6976,0.0385035
6977,0.00144672
6979,0.00281521
6980,0.00712545
6981,0.0142723
6982,0.00804641
6983,0.0172568
6984,0.42834
6986,0.0170631
6987,0.0276636
6988,0.0195242
6989,0.982453
6990,1
6991,1
6992,0.0582963
6993,0.00921669
6994,0.00334503
6996,0.170062
6997,0.0392459
6998,0.0973211
6999,0.00536344
7000,0.026833
7003,0.0290566
7004,0.0663724
7007,0.00978043
7008,0.00347818
7009,1
7010,0.0384155
7011,0.00719109
7012,0.0140867
7013,0.0756082
7014,0.072426
7016,0.00684988
7017,0.00370891
7018,0.012601
7019,0.00476323
7020,0.00525193
7021,0.0101192
7022,0.984285
7024,0.000783502
7025,0.0609334
7026,0.00210506
7027,0.0423677
7028,0.0898986
7029,0.027067
7030,0.00476642
7031,0.0104167
7032,0.0569302
7033,0.395949
7034,1
7035,0.0100299
7036,0.0733654
7038,0.0072432
7040,0.983774
7041,1
7043,0.104936
7044,0.284112
7045,0.644118
7046,0.000299286
7047,0.00636399
7048,0.00782876
7050,0.00863119
7051,0.00148641
7052,1
7053,1
7054,0.00111524
7055,0.017569
7056,0.0106062
7057,0.131076
7059,0.0170479
7061,0.0120096
7062,0.0549707
7066,0.995071
7067,0.00579622
7068,0.00680043
7069,0.0092768
7070,0.0413895
7071,0.0339744
7072,1
7074,0.00261884
7075,1
7076,0.628741
7077,0.0485085
7078,0.00765311
7079,0.32219
7081,0.304374
7082,0.0433694
7083,0.013172
7084,0.025384
7085,0.00875328
7086,0.0355616
7089,0.000561843
7090,0.010845
7091,0.00567638
7092,0
7093,0.050646
7094,0.000628093
7095,0.988072
7096,0.00185989
7098,0.0128678
7100,0.00589452
7101,0.00413021
7103,0.074109
7105,0.0947512
7106,0.0402943
7107,0.619706
7108,1
7109,0.0898632
7110,0.0380447
7111,0.0764029
7112,0.325145
7113,1
7114,0.110492
7115,0.00804129
7116,0.0984346
7118,0.00525353
7119,0.0151153
7120,0.00666339
7121,0.673518
7122,0
7123,0.0957355
7124,0.0584385
7125,0.00144661
7126,0.00179059
7127,0.00504991
7128,0.0132953
7130,0.0161628
7131,0.00305579
7132,0.010923
7133,0.00153738
7134,0.00764578
7135,0.000973967
7136,0.0137868
7137,0.0309607
7138,0.0336546
7139,0.399897
7141,0.0052954
7142,0.00409964
7143,0.0149782
7144,0.0810633
7145,0.0522059
7146,0.0535726
7147,0.0624529
7148,0.0713586
7149,0.0372883
7150,0.00160996
7151,0.014238
7152,0.0274171
7153,0.00588298
7157,0.00461667
7158,0.808112
7159,0.0410831
7160,0.00464314
7161,0.0647508
7162,0.877477
7163,0.120549
7164,0.875817
7165,0.00163764
7166,0.000760388
7167,0.00695657
7169,0.0294058
7170,0.330731
7171,0.057411
7172,0.0296494
7173,0.00238824
7175,0.0124748
7176,0.0164988
7178,0.987556
7179,0.010863
7180,0.00119905
7181,0.00523946
7182,0.0204324
7183,0.042485
7184,1
7185,0.0751502
7186,0.00336978
7187,0.0693565
7188,0.132418
7189,0.0333826
7190,1
7191,0.991223
7192,0.0193447
7193,0.995578
7194,0.934105
7195,1
7197,1
7198,0.088168
7200,0.00167484
7201,0.00518903
7202,0.00473906
7203,0.0005112
7205,0.0738007
7206,0.00546598
7208,0.00444493
7209,0.0184293
7210,0.788603
7211,0.0018409
7212,0.00408527
7213,0.00372647
7214,0.00051097
7215,0.980982
7216,0.0194217
7217,0.125791
7218,0.928167
7219,0.000647071
7220,0.0192241
7221,0.748515
7223,0.200174
7224,0.589724
7225,0.996536
7227,0.857808
7228,0.045878
7229,0.00888317
7231,0.148364
7232,0.0143372
7234,0.00142325
7235,1
7236,0.00109864
7237,0.000736875
7239,0.00343376
7240,0.00717497
7241,0.91996
7242,0.123738
7243,0.00087156
7244,0.00587552
7245,0
7247,0.0012176
7248,0.765604
7249,0.00634997
7250,0.00180191
7251,0.00912553
7252,0.76718
7253,0.00393575
7254,0.0198823
7255,0.0219727
7256,0.31705
7257,0.0292248
7259,0.0571913
7260,0.00652087
7261,1
7263,1
7265,0.56301
7266,0.165435
7267,0.00505345
7268,0.00391371
7269,0.0368033
7270,0.00979773
7271,0.00031815
7272,0.000895114
7273,0.00501096
7274,0.00635623
7275,0.00433655
7276,0.0102826
7277,0.00306749
7278,0.0393899
7279,0.290212
7280,0.42732
7281,0.00417389
7282,0.818793
7283,0.00106905
7284,0.00171899
7285,0.00642553
7286,0.17817
7288,0.720612
7289,0.0784464
7290,0.093041
7291,0.124121
7292,0.0353548
7293,0.0703071
7294,0.985883
7295,0.0559111
7296,0.643926
7297,1
7299,0.0496192
7301,0.00571596
7302,0.00558706
7303,0.990975
7306,0.489984
7307,0.965234
7308,0.00100438
7309,0.96409
7310,0.00394471
7311,0.0617001
7312,0.0341755
7313,0.00835598
7316,0.0227768
7317,0.913001
7318,0.980029
7319,1
7320,0.012921
7321,0.0126837
7323,0.147083
7324,0.0136347
7325,0.25404
7326,0.97126
7327,0.0533513
7329,0.222879
7330,0.140384
7331,0.00702811
7332,0.011604
7333,0.767859
7334,0.00841189
7335,0.0172443
7336,0.052594
7337,0.0284127
7338,0.00264574
7339,0.00268839
7341,0.0459077
7342,0.0477194
7343,0.0508332
7344,1
7345,0.942262
7346,0.015214
7350,0.00390258
7351,0.0222923
7352,0.624973
7354,0.00199606
7356,0.12116
7357,0.0248598
7358,0.404716
7360,0.00625925
7361,0.0070947
7362,0.0105266
7363,0.00165771
7365,0.0239617
7366,0.155885
7367,0.0335691
7368,1
7369,0.574833
7370,0.0249557
7371,0.0195047
7372,0.00468429
7373,0.0695811
7374,0.00330673
7376,0.0043108
7377,0.303936
7378,0.00191809
7379,0.00106319
7380,0.02854
7381,0.00199832
7382,0.00587447
7383,0.0354522
7385,0.0466204
7386,0.0840681
7388,0.0242259
7389,0.124304
7391,0.228651
7392,0.979399
7394,0.0151439
7395,1
7396,1
7397,0.0492169
7399,0.82984
7400,0.116652
7402,1
7403,0.0515222
7404,0.00062078
7407,0.0796377
7408,0.663499
7409,1
7412,1
7413,0.074231
7414,0.0135654
7415,0.0129988
7416,0.202188
7418,0.182368
7419,0.0169969
7420,0.129055
7421,0.155984
7423,0.00134963
7424,1
7425,0.111832
7426,0.0706491
7428,0.0086822
7429,0.998939
7430,0.00219827
7431,0.928629
7433,0.0498872
7434,0.462927
7435,0.00129425
7436,0.0434725
7437,0.00169605
7438,0.0295202
7439,0.955841
7440,0.0114344
7441,0.96725
7443,0.00498451
7444,0.549378
7445,0.288971
7447,0.0343181
7448,0.0529031
7450,0.0342521
7451,0.965513
7452,0.0130376
7453,0.00830263
7454,0.000453369
7455,0.00448894
7456,0.00426853
7457,0.02962
7458,0.0052806
7459,0.0120288
7460,1
7461,0.470879
7462,0.0504299
7463,0.0591015
7464,0.00591068
7466,0.0190701
7467,0.0268046
7468,0.94171
7469,0.00444515
7470,0.000843983
7471,0.00120274
7472,0.00500673
7474,0.0205142
7475,0.00522635
7476,0.00332363
7477,0.00826553
7479,0.00190516
7480,0.989614
7481,0.447384
7483,0.460227
7486,0.900453
7487,0.817599
7488,0.907387
7489,0.890142
7491,0.993016
7492,0.45064
7493,0.941106
7494,1
7495,0.552587
7496,0.979951
7497,0.0119875
7498,0.00863087
7499,0.0156269
7500,0.00489959
7501,0.00527248
7503,0.395876
7505,0.0443032
7506,0.00337369
7507,0.00805015
7508,0.00547393
7509,0.00352016
7510,0.0288417
7511,1
7512,0.417219
7513,1
7514,7.34745e-05
7515,0.0147672
7516,0.0214089
7520,0.112037
7521,0.00223954
7522,0.00656173
7523,0.00632561
7524,0.0246947
7525,1
7526,0.0928958
7528,0.0891839
7529,0.0153514
7530,0.108401
7531,0.139872
7532,0.140172
7534,0.946611
7536,0.385703
7538,0.00080016
7539,0.0104136
7540,0.0175967
7542,0.0155913
7543,0.0205104
7544,0.00610463
7545,0.013345
7546,0.00520698
7547,0.0362778
7548,0.00250725
7549,0.0238081
7550,0.0396679
7551,0.0406427
7553,0.00874716
7554,0.424946
7555,1
7556,0.00568431
7557,0.0168054
7559,0.00117231
7560,0.00483899
7561,0.0120971
7562,0.0035973
7563,0.362745
7564,0.037993
7565,0.0292992
7567,1
7569,0.202844
7570,0.759422
7572,0.432088
7574,0.106648
7575,0.0909022
7576,0.00190212
7577,0.00745997
7580,0.0569941
7582,1
7583,0.109751
7586,0.986556
7589,0.0470755
7591,0.0013569
7594,0.983493
7595,0.00377069
7596,0.00275192
7597,0.00139272
7598,0.00344496
7600,0.00554716
7601,0.00293513
7602,0.910049
7603,0.00416545
7604,0.00274902
7605,0.585939
7607,0.349251
7609,0.0460161
7610,0.00846406
7611,0.0019957
7612,0.0010777
7613,0.0630436
7614,1
7615,0.00454957
7616,0.000103844
7617,0.000299316
7619,0.00549906
7620,0.0080644
7621,0.00398156
7623,0.00109124
7624,0.0107777
7626,0.0153427
7627,0.00402248
7628,0.0430412
7629,0.0190358
7630,0.00444987
7631,0.0263057
7633,0.974874
7634,0.822182
7635,0.0363229
7636,0.00611137
7637,0.0289106
7638,0.00159159
7639,0.0440762
7640,0.00604104
7641,0.000371956
7644,0.0109851
7645,1
7646,0.000589252
7647,0
7648,0.00270468
7649,0.0233626
7651,0.000619477
7652,0.015467
7653,0.0161
7654,0.0105938
7655,0.0907853
7656,0.0222572
7657,0.982145
7658,0.0424699
7659,0.00359879
7660,0.0206073
7661,0.00179313
7662,0.00166116
7663,0
7664,0.0183859
7665,0.00179695
7666,0.00833372
7667,0.0418711
7668,0.0106377
7669,0.00121287
7670,0.00093204
7671,0
7672,0
7673,0.0147859
7674,0.00880737
7676,0.023541
7677,0.000651436
7680,0.0138249
7681,0.000414379
7682,0.000173154
7683,0.00281594
7684,0.000367062
7685,1
7686,0.00746719
7687,0.00763169
7690,0.00610723
7691,0.00206274
7692,0.011889
7693,1
7694,0.0353438
7695,0.00219785
7696,0.000505889
7697,0.00515692
7698,0.00241484
7699,0.0441098
7700,0.125303
7701,0.0253015
7702,0.00856127
7703,0.00826817
7705,0.0212808
7707,0.00725585
7708,0.139062
7709,0.0259819
7710,0.00959808
7713,1
7715,0.00499246
7716,0.00409475
7718,0.0278368
7719,0.052801
7720,0.994651
7721,0.974853
7722,0.988753
7723,0.340621
7725,0.107924
7727,0.0346354
7728,0.888211
7729,0.00618337
7730,0.0127333
7731,0.0496464
7732,0.0106274
7733,0.004587
7734,0.316434
7735,0.002239
7737,0.127502
7738,0.00194302
7739,0.990474
7740,0.00258756
7741,0.00483398
7743,0.0116783
7744,0.0769908
7745,0.0515147
7746,0.000705619
7747,0.00125631
7748,0.00345836
7749,0.00720099
7750,0.0690046
7751,0.0405458
7752,1
7753,0.00872155
7754,0.00149258
7755,0
7756,0.0115716
7757,0.0094276
7758,0.00859209
7759,0.0173055
7760,0.0021161
7761,1
7762,0.0624025
7763,0.0102223
7764,0.0756684
7766,0.0781279
7767,0.00600412
7768,0.88677
7769,0.0203392
7770,0.0844402
7771,0.1237
7772,0.208275
7773,0.0728551
7775,1
7776,0.100072
7778,1
7780,1
7781,0.988682
7782,0.00680653
7783,0.853366
7784,0.00730912
7785,0.00089973
7786,0.0140521
7787,0.116956
7788,0.959115
7789,0.0139904
7790,1
7791,0.0044152
7792,0.00262997
7793,0.00290074
7794,0.00677485
7795,0.0751712
7796,0.0758903
7797,0.000726322
7798,0.0385983
7799,0.00762574
7800,1
7801,0.0459317
7803,0.186042
7804,0.00433714
7805,0.00108432
7806,0.00438544
7807,0.0177581
7808,0.0405579
7809,0.00653887
7810,0.0350099
7811,0.417209
7812,0.969647
7814,1
7816,0.00332868
7817,0.00162829
7818,0.0189822
7820,0.0060496
7822,0.0102615
7823,0.0037464
7824,0.134294
7825,0.883329
7827,0.0795343
7828,0.619028
7829,0.0661138
7830,0.973286
7831,0.117348
7832,0.889324
7833,0.973827
7835,0.000756391
7836,0.785054
7837,0.0146037
7838,0.0240618
7839,0
7840,0.188161
7841,0.0230114
7843,0.0516064
7844,0.0010638
7847,0.0302398
7849,0.375766
7850,0.844848
7851,0.684037
7852,0.969908
7853,0.666407
7855,0.000337003
7857,0.048115
7858,0.00903448
7860,0.853608
7861,0.097095
7862,0.95945
7863,0.00721372
7864,0.0176912
7865,0.339615
7866,0.021522
7867,0.318009
7868,0.869801
7869,0.986646
7870,0.984772
7871,0.453524
7872,0.266985
7873,0.97729
7875,0.373899
7876,0.00516925
7877,0.00862813
7878,0.0668219
7879,0.994672
7881,0.0104825
7884,0.0139448
7885,0.0354829
7886,0.079014
7887,0.00920149
7888,1
7889,0.685414
7891,0.000291616
7892,0.000866993
7893,0.000852416
7894,0.00130131
7895,0.00183956
7896,0.0443541
7897,0.00196134
7898,0.000967976
7899,0.00134567
7900,0.00159167
7901,0.00148287
7902,0.000895385
7903,0.301213
7905,0.0345593
7906,0.0228836
7907,0.0484075
7908,0.00984564
7913,0.00377567
7914,0.00496979
7915,0.00766734
7917,0.0193237
7918,0.0142516
7919,0.0192875
7920,0.990682
7921,0.946068
7922,0.877449
7923,0.00123736
7924,0.0098568
7925,0.00194406
7926,0.0055931
7927,0.0165333
7928,1
7929,0.0162696
7930,0.0420276
7931,0.0514532
7932,0.914305
7933,0.0550511
7934,0.000338483
7936,0.00806697
7937,0.0123712
7938,0.00783984
7939,0.0163698
7940,0.0188308
7941,0.0296323
7942,0.0302605
7943,0.0187176
7944,0.00613013
7945,0.0107004
7946,0.00437472
7947,0.0236335
7948,0.0079555
7949,0.0074717
7951,0.0261985
7953,0.105647
7954,0.989526
7956,0.00496178
7957,0.00455666
7958,0.00485342
7959,0.0885449
7960,0.00905242
7961,1
7962,0.0168379
7964,0.0389478
7966,0.0235832
7968,0.0223655
7969,0.114758
7970,0.0420387
7971,0.000551419
7975,0.0718859
7976,0.0171689
7977,0.299857
7978,0.00769835
7979,0.00821525
7980,0.00178436
7981,0.0411805
7983,1
7984,0.100713
7985,0.00206933
7988,0.0121387
7989,0.0078145
7992,0.327866
7994,0.00192301
7995,0.00114754
7996,0.00160045
7997,0.0117572
7998,0.918545
7999,0.035605
8000,0.0185366
8001,0.0119547
8002,0
8003,5.86948e-05
8005,0.000240864
8006,0.00970795
8007,0.0284606
8008,0.00134306
8009,0.817336
8010,0.884362
8011,0.00135477
8012,0.00431229
8013,0.0257064
8014,0.0489096
8015,0.0871953
8016,0.596413
8019,0.982891
8020,0.327891
8022,0.240849
8025,0.741349
8027,0.0105059
8028,0.0214106
8029,0.00548764
8030,0.0259613
8031,0.970649
8032,0.149832
8033,1
8034,0.00329881
8035,0.00351852
8036,0.118746
8037,0.018023
8038,0.0716184
8039,0.0259044
8040,0.510615
8042,1
8043,0.00258294
8044,0.00963203
8045,0.00716325
8046,0.00973205
8047,0.0293807
8048,1
8049,0.856213
8050,0.00779149
8051,0.016752
8052,0.010926
8053,0.437869
8054,0.00293109
8056,0.0178005
8059,0.34213
8060,0.00629466
8061,0.0294106
8062,0.526912
8063,0.000900519
8064,0.00683133
8065,0.880666
8066,0.00484485
8067,0.00320928
8068,0.00145739
8069,0.00445939
8070,0.00446191
8071,0.0100872
8072,0.0354634
8074,0.00716968
8075,0.00388645
8077,0.00691684
8078,0.0371599
8079,0.01556
8080,0.00214552
8081,0.218016
8082,0.501414
8083,0.20578
8085,0.442518
8086,0.000734875
8087,0.0108564
8088,0.00339974
8089,0.00419322
8090,0.0012179
8091,0.000297508
8092,0.0379433
8094,0.0387947
8095,0.00399773
8096,0.0110118
8097,0.00301832
8098,0.0100213
8099,0.194335
8100,0.0343773
8102,0.00685512
8108,0.192366
8109,0.00398738
8110,0.495059
8111,0.0208058
8112,0.584884
8113,0.0252257
8114,0.0048064
8116,0.025719
8117,0.0191458
8118,1
8119,0.00130218
8120,0
8121,0.00388056
8122,0.0971326
8124,0.224615
8125,0.00978885
8126,0.0701927
8127,0.0530334
8128,0.991297
8129,0.00277288
8130,0.000581517
8131,0.013655
8132,0.281583
8133,0.0163346
8134,0.0161656
8135,0.000624017
8136,0.000586985
8137,0.0144954
8138,0.0264431
8141,0.00958234
8142,0.000961786
8144,0.00161565
8145,0.973804
8146,0.00711694
8148,0.00318896
8149,0.00142156
8151,0.763746
8152,0.00306731
8153,0.00300187
8154,0.00840569
8155,0.108856
8157,0.968211
8158,0.00128165
8159,0.0576869
8160,0.00665388
8161,0.0212372
8162,0.000222347
8163,0.000368029
8164,0.000106429
8165,0
8166,0.0263711
8167,0.00644784
8168,0.012115
8169,1
8170,0.00347141
8171,0.0522954
8172,0.0594728
8173,1
8174,0.00211807
8177,0.00612826
8178,0.00236251
8179,0.0029158
8180,0.0287231
8181,0.0534344
8184,0.0684711
8185,0.00995771
8186,0.161802
8187,0.0046923
8189,0.692386
8190,0.010784
8194,0.192198
